time_s,raw_ch1,raw_ch2,raw_ch3,raw_ch4,raw_ch5,raw_ch6,raw_ch7,raw_ch8
27.234375,18,2179,2179,16,6,-26,-22,-21
27.238281,18,2179,2179,16,6,-26,-22,-21
27.242188,18,2179,2179,16,6,-26,-22,-21
27.246094,17,2179,2179,16,6,-26,-22,-20
27.250000,17,2179,2179,16,6,-32,-22,-21
27.253906,17,2179,2179,16,6,-26,-22,-21
27.257812,17,2179,2179,16,5,-26,-22,-21
27.261719,17,2179,2179,16,5,-26,-22,-21
27.265625,17,2179,2179,16,5,-26,-22,-21
27.269531,17,2179,2179,16,6,-26,-22,-21
27.273438,17,2179,2179,16,5,-26,-22,-21
27.277344,17,2179,2179,15,5,-26,-22,-21
27.281250,17,2179,2179,16,5,-26,-22,-21
27.285156,17,2179,2179,16,5,-26,-22,-21
27.289062,17,2179,2179,16,5,-26,-22,-21
27.292969,17,2179,2179,15,5,-26,-22,-21
27.296875,18,2179,2179,15,5,-26,-22,-21
27.300781,17,2179,2179,16,5,-26,-22,-21
27.304688,17,2179,2179,16,6,-26,-22,-21
27.308594,17,2179,2179,16,5,-26,-22,-21
27.312500,17,2179,2179,16,5,-26,-22,-21
27.316406,17,2179,2179,16,6,-26,-22,-21
27.320312,18,2179,2179,16,5,-26,-22,-21
27.324219,18,2179,2179,16,5,-26,-22,-20
27.328125,18,2179,2179,16,5,-26,-22,-20
27.332031,18,2179,2179,16,5,-26,-22,-20
27.335938,18,2179,2179,16,5,-26,-22,-20
27.339844,18,2179,2179,16,5,-26,-22,-20
27.343750,18,2179,2179,15,5,-26,-22,-20
27.347656,18,2179,2179,15,5,-26,-22,-20
27.351562,18,2179,2179,16,5,-26,-22,-20
27.355469,19,2179,2179,16,5,-26,-22,-20
27.359375,19,2179,2179,15,5,-26,-22,-20
27.363281,19,2179,2179,15,5,-26,-22,-20
27.367188,19,2179,2179,16,5,-26,-21,-20
27.371094,19,2179,2179,16,5,-26,-22,-20
27.375000,19,2179,2179,16,5,-24,-22,-20
27.378906,19,2179,2179,15,5,-26,-22,-20
27.382812,19,2179,2179,16,6,-26,-22,-21
27.386719,19,2179,2179,15,5,-26,-22,-20
27.390625,20,2179,2179,15,5,-26,-22,-20
27.394531,20,2179,2179,15,5,-26,-22,-20
27.398438,20,2179,2179,14,5,-26,-22,-20
27.402344,21,2179,2179,15,5,-26,-22,-21
27.406250,21,2179,2179,15,5,-26,-22,-20
27.410156,21,2179,2179,15,5,-26,-22,-21
27.414062,20,2179,2179,15,6,-26,-22,-21
27.417969,20,2179,2179,16,6,-26,-22,-21
27.421875,20,2179,2179,17,6,-26,-22,-21
27.425781,20,2179,2179,16,6,-26,-22,-21
27.429688,20,2179,2179,16,6,-26,-22,-21
27.433594,20,2179,2179,16,6,-26,-22,-21
27.437500,20,2179,2179,16,6,-26,-22,-21
27.441406,20,2179,2179,16,6,-26,-22,-21
27.445312,20,2179,2179,16,6,-26,-22,-21
27.449219,19,2179,2179,16,6,-26,-22,-20
27.453125,19,2179,2179,16,6,-26,-22,-21
27.457031,20,2179,2179,16,6,-26,-22,-21
27.460938,20,2179,2179,16,6,-26,-22,-21
27.464844,20,2179,2179,16,6,-26,-22,-21
27.468750,20,2179,2179,16,6,-26,-22,-21
27.472656,20,2179,2179,16,6,-26,-22,-20
27.476562,20,2179,2179,16,6,-26,-22,-20
27.480469,20,2179,2179,16,6,-26,-22,-21
27.484375,19,2179,2179,16,6,-26,-22,-21
27.488281,19,2179,2179,16,6,-26,-22,-21
27.492188,20,2179,2179,16,5,-26,-21,-21
27.496094,20,2179,2179,16,5,-26,-22,-21
27.500000,19,2179,2179,16,6,-32,-22,-21
27.503906,19,2179,2179,16,6,-26,-22,-21
27.507812,20,2179,2179,15,5,-26,-22,-21
27.511719,19,2179,2179,15,5,-26,-22,-21
27.515625,19,2179,2179,16,5,-26,-22,-21
27.519531,19,2179,2179,16,5,-26,-22,-21
27.523438,19,2179,2179,16,5,-26,-22,-21
27.527344,19,2179,2179,16,5,-26,-22,-21
27.531250,19,2179,2179,15,5,-26,-22,-20
27.535156,19,2179,2179,16,5,-26,-22,-20
27.539062,19,2179,2179,16,5,-26,-22,-20
27.542969,19,2179,2179,15,5,-26,-22,-20
27.546875,19,2179,2179,15,5,-26,-22,-20
27.550781,18,2179,2179,16,5,-26,-22,-21
27.554688,18,2179,2179,16,6,-26,-22,-21
27.558594,18,2179,2179,15,5,-26,-22,-20
27.562500,18,2179,2179,16,5,-26,-22,-21
27.566406,18,2179,2179,16,6,-26,-22,-21
27.570312,18,2179,2179,16,5,-26,-22,-21
27.574219,18,2179,2179,16,5,-26,-22,-20
27.578125,19,2179,2179,16,5,-26,-22,-21
27.582031,19,2179,2179,16,5,-26,-22,-20
27.585938,19,2179,2179,16,6,-26,-22,-20
27.589844,19,2179,2179,16,6,-26,-22,-21
27.593750,19,2179,2179,16,6,-26,-22,-21
27.597656,19,2179,2179,16,5,-26,-22,-21
27.601562,18,2179,2179,16,6,-26,-22,-21
27.605469,19,2179,2179,16,6,-26,-22,-21
27.609375,19,2179,2179,16,5,-26,-22,-21
27.613281,19,2179,2179,16,5,-26,-22,-21
27.617188,19,2179,2179,16,6,-26,-22,-21
27.621094,19,2179,2179,16,6,-26,-22,-21
27.625000,19,2179,2179,16,6,-24,-22,-21
27.628906,19,2179,2179,16,6,-26,-22,-21
27.632812,19,2179,2179,16,6,-26,-22,-21
27.636719,19,2179,2179,16,6,-26,-22,-21
27.640625,19,2179,2179,16,6,-26,-22,-21
27.644531,19,2179,2179,16,6,-26,-22,-21
27.648438,19,2179,2179,16,5,-26,-22,-21
27.652344,19,2179,2179,16,6,-26,-22,-21
27.656250,19,2179,2179,16,6,-26,-22,-21
27.660156,19,2179,2179,16,5,-26,-22,-20
27.664062,19,2179,2179,16,5,-26,-22,-20
27.667969,19,2179,2179,16,6,-26,-22,-21
27.671875,18,2179,2179,16,6,-26,-22,-21
27.675781,19,2179,2179,16,5,-26,-22,-20
27.679688,19,2179,2179,15,5,-26,-22,-20
27.683594,19,2179,2179,16,5,-26,-22,-20
27.687500,19,2179,2179,16,5,-26,-22,-21
27.691406,19,2179,2179,15,5,-26,-22,-21
27.695312,19,2179,2179,15,5,-26,-22,-21
27.699219,19,2179,2179,15,5,-26,-22,-21
27.703125,19,2179,2179,15,5,-26,-22,-21
27.707031,19,2179,2179,15,5,-26,-22,-21
27.710938,19,2179,2179,15,5,-26,-22,-21
27.714844,19,2179,2179,15,5,-26,-22,-21
27.718750,19,2179,2179,15,5,-26,-22,-21
27.722656,19,2179,2179,16,5,-26,-22,-21
27.726562,19,2179,2179,16,5,-26,-22,-21
27.730469,19,2179,2179,16,5,-26,-22,-21
