time_s,raw_ch1,raw_ch2,raw_ch3,raw_ch4,raw_ch5,raw_ch6,raw_ch7,raw_ch8
0.000000,35,2179,2179,24,18,-20,-14,-20
0.003906,35,2179,2179,25,18,-20,-14,-20
0.007812,35,2179,2179,25,18,-20,-14,-20
0.011719,35,2179,2179,25,18,-20,-14,-20
0.015625,35,2179,2179,24,18,-20,-14,-20
0.019531,35,2179,2179,25,18,-20,-14,-20
0.023438,35,2179,2179,25,18,-20,-15,-20
0.027344,35,2179,2179,25,18,-20,-14,-20
0.031250,36,2179,2179,24,18,-20,-15,-20
0.035156,36,2179,2179,24,18,-20,-15,-20
0.039062,36,2179,2179,24,18,-20,-15,-20
0.042969,36,2179,2179,24,18,-20,-15,-20
0.046875,36,2179,2179,24,18,-20,-15,-20
0.050781,36,2179,2179,24,18,-20,-15,-20
0.054688,36,2179,2179,25,19,-20,-15,-20
0.058594,35,2179,2179,25,19,-20,-15,-21
0.062500,36,2179,2179,25,18,-20,-15,-21
0.066406,36,2179,2179,25,18,-20,-15,-21
0.070312,35,2179,2179,25,18,-20,-15,-20
0.074219,35,2179,2179,25,19,-20,-15,-20
0.078125,36,2179,2179,25,18,-20,-15,-21
0.082031,35,2179,2179,24,18,-20,-15,-20
0.085938,35,2179,2179,24,18,-20,-15,-20
0.089844,35,2179,2179,25,18,-20,-15,-20
0.093750,36,2179,2179,25,18,-20,-15,-20
0.097656,36,2179,2179,24,18,-20,-15,-20
0.101562,36,2179,2179,24,18,-20,-15,-20
0.105469,36,2179,2179,24,18,-20,-15,-20
0.109375,36,2179,2179,24,18,-20,-15,-20
0.113281,36,2179,2179,24,17,-20,-15,-20
0.117188,37,2179,2179,24,17,-20,-15,-20
0.121094,36,2179,2179,24,18,-20,-15,-20
0.125000,36,2179,2179,24,18,-20,-15,-20
0.128906,37,2179,2179,24,17,-20,-15,-20
0.132812,36,2179,2179,24,17,-20,-15,-20
0.136719,36,2179,2179,24,17,-20,-15,-20
0.140625,36,2179,2179,24,17,-20,-15,-20
0.144531,37,2179,2179,24,17,-20,-15,-20
0.148438,37,2179,2179,24,17,-20,-15,-21
0.152344,36,2179,2179,24,17,-20,-15,-21
0.156250,36,2179,2179,24,18,-20,-15,-21
0.160156,37,2179,2179,24,18,-20,-15,-21
0.164062,37,2179,2179,24,18,-20,-15,-21
0.167969,37,2179,2179,24,18,-20,-15,-20
0.171875,36,2179,2179,24,18,-20,-15,-20
0.175781,36,2179,2179,24,18,-20,-15,-20
0.179688,36,2179,2179,24,18,-20,-15,-20
0.183594,36,2179,2179,24,18,-20,-15,-20
0.187500,36,2179,2179,24,18,-20,-15,-20
0.191406,36,2179,2179,25,18,-20,-15,-20
0.195312,36,2179,2179,24,18,-20,-15,-20
0.199219,36,2179,2179,24,18,-20,-15,-20
0.203125,35,2179,2179,26,18,-20,-14,-20
0.207031,35,2179,2179,25,18,-20,-15,-20
0.210938,36,2179,2179,25,19,-20,-15,-20
0.214844,36,2179,2179,25,18,-20,-14,-20
0.218750,36,2179,2179,25,18,-20,-15,-20
0.222656,36,2179,2179,25,19,-20,-15,-20
0.226562,37,2179,2179,25,19,-20,-15,-20
0.230469,37,2179,2179,25,18,-20,-15,-21
0.234375,37,2179,2179,25,18,-20,-15,-20
0.238281,37,2179,2179,25,19,-20,-15,-20
0.242188,38,2179,2179,25,18,-20,-15,-20
0.246094,38,2179,2179,24,18,-20,-15,-20
0.250000,38,2179,2179,24,18,-20,-15,-20
0.253906,38,2179,2179,24,18,-20,-15,-20
0.257812,38,2179,2179,24,18,-20,-15,-20
0.261719,38,2179,2179,24,18,-20,-15,-20
0.265625,39,2179,2179,24,17,-20,-15,-20
0.269531,38,2179,2179,24,18,-20,-15,-20
0.273438,38,2179,2179,24,18,-20,-15,-20
0.277344,39,2179,2179,24,18,-20,-15,-20
0.281250,39,2179,2179,23,18,-20,-15,-20
0.285156,39,2179,2179,23,18,-20,-15,-20
0.289062,39,2179,2179,23,18,-20,-15,-21
0.292969,39,2179,2179,23,18,-20,-15,-21
0.296875,39,2179,2179,23,17,-20,-15,-20
0.300781,39,2179,2179,23,17,-20,-15,-20
0.304688,39,2179,2179,24,18,-20,-15,-20
0.308594,39,2179,2179,24,18,-20,-15,-20
0.312500,39,2179,2179,24,18,-20,-15,-20
0.316406,39,2179,2179,24,17,-20,-15,-20
0.320312,39,2179,2179,25,17,-20,-15,-20
0.324219,39,2179,2179,24,18,-20,-15,-20
0.328125,40,2179,2179,24,18,-20,-15,-20
0.332031,40,2179,2179,24,17,-20,-15,-20
0.335938,39,2179,2179,24,17,-20,-15,-20
0.339844,40,2179,2179,24,18,-20,-15,-21
0.343750,40,2179,2179,24,18,-20,-15,-20
0.347656,40,2179,2179,24,17,-20,-15,-20
0.351562,39,2179,2179,24,17,-20,-15,-20
0.355469,39,2179,2179,24,18,-20,-15,-22
0.359375,39,2179,2179,24,17,-20,-15,-20
0.363281,40,2179,2179,24,17,-20,-15,-20
0.367188,40,2179,2179,24,17,-20,-15,-20
0.371094,39,2179,2179,24,18,-20,-15,-20
0.375000,39,2179,2179,24,18,-20,-15,-20
0.378906,39,2179,2179,24,17,-20,-15,-20
0.382812,40,2179,2179,24,17,-20,-15,-20
0.386719,39,2179,2179,24,18,-20,-15,-21
0.390625,39,2179,2179,24,18,-20,-15,-21
0.394531,39,2179,2179,24,18,-20,-15,-20
0.398438,39,2179,2179,24,17,-20,-15,-21
0.402344,39,2179,2179,24,18,-20,-15,-20
0.406250,39,2179,2179,24,18,-20,-15,-20
0.410156,40,2179,2179,24,18,-20,-15,-20
0.414062,40,2179,2179,24,17,-20,-15,-20
0.417969,40,2179,2179,24,17,-20,-15,-20
0.421875,40,2179,2179,24,18,-20,-15,-20
0.425781,40,2179,2179,24,18,-20,-15,-20
0.429688,40,2179,2179,24,18,-20,-15,-20
0.433594,40,2179,2179,24,18,-20,-15,-20
0.437500,40,2179,2179,24,18,-20,-15,-20
0.441406,40,2179,2179,24,18,-20,-15,-20
